,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue Id,Venue Name,Venue Latitude,Venue Longitude,Venue Category,rating
169,Port Morris,40.80166362775621,-73.91322139386133,4bb28791715eef3b9f5e85bb,Pio Pio,40.806047321875354,-73.91418540969559,Peruvian Restaurant,8.7
170,Port Morris,40.80166362775621,-73.91322139386133,4ddaa9ccd1647fcf3e96c5c8,Walnut Bus Stop,40.8007622684826,-73.91065030896316,Restaurant,0
171,Port Morris,40.80166362775621,-73.91322139386133,4b7ee622f964a520f30730e3,Rincon Ecuatoriano,40.803688564219435,-73.91195139095453,Latin American Restaurant,0
172,Port Morris,40.80166362775621,-73.91322139386133,4c9b957c9c663704a2b662fd,Carmen And Cindy's,40.80430974311302,-73.91198802564602,Spanish Restaurant,0
173,Port Morris,40.80166362775621,-73.91322139386133,4dacdbecf7b17c2b98562401,Caridad,40.80489285745868,-73.91298125998466,Latin American Restaurant,0
174,Port Morris,40.80166362775621,-73.91322139386133,4db8a9470437609120f134d3,No. 1 Wok,40.805851167091106,-73.91410589218141,Chinese Restaurant,0
175,Longwood,40.81509904545822,-73.8957882009446,4d8815c6401a224b07467218,El Valle Restaurant,40.81611317943814,-73.89630997108353,Latin American Restaurant,6.1
176,Longwood,40.81509904545822,-73.8957882009446,4d2269ebb69c6dcbb9218295,Lucky star Chinese Take Out,40.81675662985087,-73.89583721012723,Chinese Restaurant,0
177,Longwood,40.81509904545822,-73.8957882009446,4c0c7e40d64c0f472a5d255d,New Mama's Fried Chicken and Pizza,40.814915269800174,-73.89343329172242,Fast Food Restaurant,0
178,Longwood,40.81509904545822,-73.8957882009446,4cb622b2f6616dcbd7afdc08,Subway Fresh Fit,40.81645131111146,-73.89663934707643,Fast Food Restaurant,0
179,Longwood,40.81509904545822,-73.8957882009446,4ba236c3f964a5204be437e3,McDonald's,40.81695971032464,-73.89253154397015,Fast Food Restaurant,5.6
180,Hunts Point,40.80972987938709,-73.88331505955291,4c9ca8fc54c8a1cd9e057c4b,Randall Restaurant,40.81252286734896,-73.88435341450321,Spanish Restaurant,6.9
181,Hunts Point,40.80972987938709,-73.88331505955291,5b901665dd70c5002c9f6cbc,City Tamale Inc,40.81016,-73.884653,Restaurant,0
182,Hunts Point,40.80972987938709,-73.88331505955291,4f4495b519836ed00195115b,Down East and Seafood,40.806904,-73.886413,Seafood Restaurant,0
183,Morrisania,40.823591985855344,-73.90150648943059,4bd7661835aad13ac3cf8ef3,White Castle,40.82196576899963,-73.89745368185666,Fast Food Restaurant,6.2
184,Morrisania,40.823591985855344,-73.90150648943059,4c229cd213c00f4706cf87de,McDonald's,40.819665,-73.901987,Fast Food Restaurant,6.2
185,Morrisania,40.823591985855344,-73.90150648943059,4cfece683f846dcb83408d37,Great Wall Chinese Food,40.823273182797735,-73.90004240721701,Chinese Restaurant,0
186,Morrisania,40.823591985855344,-73.90150648943059,4e1796f0aeb7eb0120c2f796,Taco Mx,40.819498315434814,-73.90197502207567,Mexican Restaurant,0
187,Morrisania,40.823591985855344,-73.90150648943059,4ed3bd740aafd18692cbfcfe,San Marcos,40.822149770358145,-73.89620468044548,Latin American Restaurant,0
188,Morrisania,40.823591985855344,-73.90150648943059,4f320ce719833175d60b9005,Crown Fried Chicken,40.821001,-73.896896,American Restaurant,0
189,Morrisania,40.823591985855344,-73.90150648943059,4f32568019836c91c7cde0a6,Chinese Restaurant,40.822631,-73.895861,Chinese Restaurant,0
190,Soundview,40.821012197914015,-73.86574609554923,58917cee8b0ebb65a6f941a3,Ms Caridad,40.82185379999999,-73.86743620000001,Spanish Restaurant,0
191,Soundview,40.821012197914015,-73.86574609554923,4cc63e36bde8f04dcbfeb54b,Golden City Chinese Restaurant,40.82143531101194,-73.86637130850735,Chinese Restaurant,0
192,Soundview,40.821012197914015,-73.86574609554923,4e656e8252b1260c14683b4b,Kee Hing Restaurant,40.82275967652907,-73.8678040802872,Chinese Restaurant,0
193,Soundview,40.821012197914015,-73.86574609554923,56193e06498e6acf4240abc2,Don Leo,40.818336,-73.86274,Latin American Restaurant,0
194,Soundview,40.821012197914015,-73.86574609554923,4e6d29a0b0fb273d16817e6c,King Dragon Restaurant,40.816757132472134,-73.86536348088099,Chinese Restaurant,0
195,Clason Point,40.80655112003589,-73.85414416189265,538b6ad8498e1819185738ee,Maravilla's Bar and Grill,40.810829,-73.855604,South American Restaurant,0
196,Throgs Neck,40.815109258040046,-73.81635002158441,4bf471c198ac0f47190664a8,Muscle Maker Grill,40.819391233745925,-73.81729767562672,American Restaurant,9.1
197,Throgs Neck,40.815109258040046,-73.81635002158441,4bbe0e0407809521db5bdb91,Green Dragon,40.81887820776004,-73.81679306899113,Asian Restaurant,7.5
198,Throgs Neck,40.815109258040046,-73.81635002158441,4d4456d93616b60c953fe3c2,Tosca Marquee,40.819222257989786,-73.81760066505247,Italian Restaurant,7.2
199,Throgs Neck,40.815109258040046,-73.81635002158441,4cb794b5bac9370417c5d57c,Hawaii Chinese Kitchen,40.818632524957096,-73.8168725526981,Chinese Restaurant,0
200,Country Club,40.844245936947374,-73.8240992675385,4be35e62b02ec9b6b66b4fc0,Vibano's,40.84604,-73.82077574729921,Italian Restaurant,0
201,Country Club,40.844245936947374,-73.8240992675385,4cde0b9cf8cdb1f748ce8812,China palace chinese restaurant,40.844122,-73.829741,Chinese Restaurant,0
202,Parkchester,40.83793782226729,-73.85600310535783,4b4929d2f964a520656826e3,Taqueria Tlaxcali,40.83609833012624,-73.85494781241097,Mexican Restaurant,9.1
203,Parkchester,40.83793782226729,-73.85600310535783,4c472be3972c0f4711ec2221,Neerob,40.83611083931938,-73.85490233193293,Asian Restaurant,7.2
204,Parkchester,40.83793782226729,-73.85600310535783,4adb9b03f964a520552921e3,Ellie's Diner,40.83788039213797,-73.86013179887586,American Restaurant,7.5
205,Parkchester,40.83793782226729,-73.85600310535783,4b89b62df964a520ff4c32e3,Sabor Latino Seafood Restaurant,40.83636550185743,-73.85303360278897,Chinese Restaurant,7.3
206,Parkchester,40.83793782226729,-73.85600310535783,4b919003f964a520d4c533e3,Golden Krust Caribbean Bakery and Grill,40.83617444841861,-73.86101282187845,Caribbean Restaurant,7.3
207,Parkchester,40.83793782226729,-73.85600310535783,529ea69511d2cbb2c4d6e9de,Evo cocktail lounge & restaurant,40.83437735604243,-73.85359914318475,Restaurant,6.7
208,Parkchester,40.83793782226729,-73.85600310535783,5095bdf0e4b05f8bb6164223,Applebee's Grill + Bar,40.83757175,-73.86083206,American Restaurant,6.1
209,Parkchester,40.83793782226729,-73.85600310535783,4b36a336f964a520a53925e3,Sing Hing,40.839496652600666,-73.85841341148014,Asian Restaurant,5.7
210,Parkchester,40.83793782226729,-73.85600310535783,4d7273065f0037048835e0a0,King Wok,40.836095936350716,-73.85538829245401,Chinese Restaurant,0
211,Parkchester,40.83793782226729,-73.85600310535783,4c0b3abf340720a1e9eb8793,Crown Fried Chicken,40.83577120051432,-73.8556524663146,Southern / Soul Food Restaurant,0
212,Parkchester,40.83793782226729,-73.85600310535783,5c366a03364d97002ce0534e,Khalil Halal Chinese,40.835377,-73.855839,Indian Chinese Restaurant,0
213,Parkchester,40.83793782226729,-73.85600310535783,5c371f9adee770002b4c3c39,Tandoori Place,40.83601023294571,-73.85361244293955,Indian Restaurant,0
214,Parkchester,40.83793782226729,-73.85600310535783,5197f6507dd2310725c35f1e,Lorraine's Bar and Grill,40.83491783495375,-73.85441064834593,Italian Restaurant,0
215,Parkchester,40.83793782226729,-73.85600310535783,4beaf1366295c9b61a118708,Canoa,40.835185077830744,-73.85191379890118,Spanish Restaurant,0
216,Parkchester,40.83793782226729,-73.85600310535783,57613a3f498ecbe793d4d70e,Jimmy's Deli and Grill!,40.842121370197404,-73.85581720558358,American Restaurant,0
217,Parkchester,40.83793782226729,-73.85600310535783,4e4e297abd4101d0d7a3af5f,Halal Kitchen Chinese Restaurant,40.83373706857313,-73.85693887308938,Chinese Restaurant,0
218,Westchester Square,40.8406194964327,-73.84219407604444,4b720280f964a520d9692de3,Estrellita Poblana IV,40.84207224094122,-73.84404435344297,Mexican Restaurant,8.5
219,Westchester Square,40.8406194964327,-73.84219407604444,4c4b596f712ac928d39dc56c,El Bohio Tropical Restaurant,40.840607260597984,-73.84317651798456,Latin American Restaurant,7.7
220,Westchester Square,40.8406194964327,-73.84219407604444,4b914c8ff964a5200eb133e3,Wendy's,40.842899804531605,-73.84535953402519,Fast Food Restaurant,7.8
221,Westchester Square,40.8406194964327,-73.84219407604444,4b64a9fff964a520b1c62ae3,White Castle,40.840287158930614,-73.84129308432539,Fast Food Restaurant,6.8
222,Westchester Square,40.8406194964327,-73.84219407604444,52cb509a498e293c772db273,Kai Asian Fusion,40.843590837833744,-73.84558937077266,Asian Restaurant,6.8
223,Westchester Square,40.8406194964327,-73.84219407604444,589a336ebf1a6d686ee4abd0,McDonald's,40.841249,-73.8432,Fast Food Restaurant,5.9
224,Westchester Square,40.8406194964327,-73.84219407604444,552edb47498e91f7849862b6,Bronx Brick Oven Pizza,40.8404846080409,-73.84220786415206,Italian Restaurant,0
225,Westchester Square,40.8406194964327,-73.84219407604444,4b68b130f964a52071872be3,Caridad  Restaurant,40.84292347926705,-73.84505244354801,Spanish Restaurant,5.7
226,Westchester Square,40.8406194964327,-73.84219407604444,4bb678a5ef159c74a80376f7,China Wok,40.84412412017527,-73.84587779743953,Chinese Restaurant,0
227,Van Nest,40.84360847124718,-73.86629918075609,56f5a0ec498e5ed40c672548,Fine Food Cuisine,40.84513,-73.86686,Restaurant,0
228,Van Nest,40.84360847124718,-73.86629918075609,4dcdb39352b1f8915b842d57,Joy Garden,40.84528861971529,-73.86645252516925,Chinese Restaurant,0
229,Van Nest,40.84360847124718,-73.86629918075609,4eb28c8cb80348350a17ede6,El Nuevo Pollo Sabroso #2,40.84493950211403,-73.86753992275648,Spanish Restaurant,0
230,Van Nest,40.84360847124718,-73.86629918075609,4c7d29b2d598a09354f6c162,Happy Garden,40.845421,-73.8656598329544,Chinese Restaurant,0
231,Van Nest,40.84360847124718,-73.86629918075609,4fcfeb586b748e9d19eac30d,Arth Aljanathain,40.84740122362568,-73.86672735214232,Middle Eastern Restaurant,0
232,Van Nest,40.84360847124718,-73.86629918075609,4b9d4c26f964a52053a136e3,Lucky Star Restaurant,40.84059013089335,-73.8628481961168,Chinese Restaurant,0
233,Van Nest,40.84360847124718,-73.86629918075609,54de3178498e358e58c0de5d,Caridad Restaurant,40.844268063060944,-73.87167452160621,Spanish Restaurant,0
234,Van Nest,40.84360847124718,-73.86629918075609,51047077e4b0b83dc397d81a,Oasis Restaurant,40.847662,-73.867396,Middle Eastern Restaurant,0
235,Van Nest,40.84360847124718,-73.86629918075609,4ed7c4dae5fabbd8a0a40b24,Great Wall Chinese Restaurant,40.84025856157165,-73.86282522533132,Chinese Restaurant,0
236,Morris Park,40.847549063536334,-73.8504017803042,4b10591af964a5205f6e23e3,Patricia's,40.84931298339339,-73.85353576737785,Italian Restaurant,8.7
237,Morris Park,40.847549063536334,-73.8504017803042,546cd226498e19b653c19e69,La Masa,40.84803914725375,-73.85618214016418,Arepa Restaurant,9.0
238,Morris Park,40.847549063536334,-73.8504017803042,4bc210da4cdfc9b61d799521,Quality Chef,40.846906286600216,-73.84898240286498,Chinese Restaurant,0
239,Morris Park,40.847549063536334,-73.8504017803042,57c99dd6498ee54757ce64de,Better Gourmet Health Kitchen,40.850355335650676,-73.85178208351134,New American Restaurant,0
240,Morris Park,40.847549063536334,-73.8504017803042,4e4cf8c9bd413c4cc66da6c3,Hong Kong Restaurant,40.85044992604471,-73.85147158623259,Chinese Restaurant,0
241,Morris Park,40.847549063536334,-73.8504017803042,4e441f59a809d4ed1bb8614f,Ceci's,40.84765415794266,-73.85474014343644,Spanish Restaurant,0
242,Morris Park,40.847549063536334,-73.8504017803042,4c76ad5eff1fb60cd7a4f9a7,Richie G's,40.848879283328856,-73.8544809099713,Restaurant,0
243,Morris Park,40.847549063536334,-73.8504017803042,4b20386ef964a520e72e24e3,Fresco Tortillas & Tommy's Kitchen,40.84864922846251,-73.85497480222115,Mexican Restaurant,0
244,Morris Park,40.847549063536334,-73.8504017803042,5a63b21ad4cc9805fbcd4a94,Nana's Kitchen,40.84885,-73.85491999999998,Mediterranean Restaurant,0
245,Belmont,40.85727710073896,-73.88845196134805,4acf80aef964a52025d420e3,Tino's Delicatessen,40.855882170936134,-73.88716612015719,Italian Restaurant,9.2
246,Belmont,40.85727710073896,-73.88845196134805,4af71916f964a520cf0522e3,Michaelangelo's Coal Fired Brick Oven Pizza Restaurant,40.85741189614754,-73.88646821282298,Italian Restaurant,8.2
247,Belmont,40.85727710073896,-73.88845196134805,4bb6470cef159c7465b275f7,Calabria Pork Store,40.85414529023418,-73.88877606219485,Italian Restaurant,8.8
248,Belmont,40.85727710073896,-73.88845196134805,4aa425bef964a5208e4520e3,Dominick's Restaurant,40.85421506482662,-73.88876521498301,Italian Restaurant,8.4
249,Belmont,40.85727710073896,-73.88845196134805,4af0fa29f964a52060e021e3,Antonio's Trattoria,40.854082862115455,-73.88661644989108,Italian Restaurant,9.0
250,Belmont,40.85727710073896,-73.88845196134805,4bc22a22920eb713bcc51b2c,Tra Di Noi,40.855139534007634,-73.88679442998631,Italian Restaurant,8.0
251,Belmont,40.85727710073896,-73.88845196134805,4c27e5e0fe6e2d7f4f84523c,Estrellita Poblana,40.85400959882801,-73.88892348848158,Mexican Restaurant,8.6
252,Belmont,40.85727710073896,-73.88845196134805,4c3d6ba2933b0f47326ae521,White Castle,40.85900319252771,-73.8864944604998,Fast Food Restaurant,7.8
253,Belmont,40.85727710073896,-73.88845196134805,4b5514c4f964a5207cda27e3,Enzo's,40.85435455425144,-73.88864359312625,Italian Restaurant,8.2
254,Belmont,40.85727710073896,-73.88845196134805,4aa193d5f964a520124120e3,Mario's Restaurant & Catering,40.8542437776612,-73.88843667516853,Italian Restaurant,8.2
255,Belmont,40.85727710073896,-73.88845196134805,4a8e261cf964a5201c1220e3,Roberto,40.853607,-73.88843,Italian Restaurant,8.7
256,Belmont,40.85727710073896,-73.88845196134805,4c79d294278eb713f6a05580,Cafe al Mercato,40.854176493406136,-73.88808455700543,Italian Restaurant,8.1
257,Belmont,40.85727710073896,-73.88845196134805,4b5a4c8ff964a52049bb28e3,Emilia's Restaurant,40.85412010500031,-73.88890998498077,Italian Restaurant,8.1
258,Belmont,40.85727710073896,-73.88845196134805,4c9b9e7b9c663704b90463fd,Gerbasi Ristorante,40.85533418683699,-73.88780782046946,Italian Restaurant,7.4
259,Belmont,40.85727710073896,-73.88845196134805,59050f51b23dfa5f6649e678,Arthur Avenue Fiasco,40.854027,-73.88869,Italian Restaurant,7.8
260,Belmont,40.85727710073896,-73.88845196134805,4cb0d382ef1b370419643e00,David Greco's Arthur Avenue Trattoria,40.854031511759736,-73.8888783231494,Italian Restaurant,7.8
261,Belmont,40.85727710073896,-73.88845196134805,4b5bc595f964a520431529e3,Pasquale Riggaletto's,40.853744601208376,-73.88926386660914,Italian Restaurant,7.9
262,Belmont,40.85727710073896,-73.88845196134805,4bc67f1104e8b713a833362d,Ann & Tony's - An Original Arthur Avenue Restaurant,40.855704465427415,-73.88744918407677,Italian Restaurant,7.1
263,Belmont,40.85727710073896,-73.88845196134805,58ddb2e4a4367c31f23f23b5,Clinton Hall,40.857304458110725,-73.8858122629058,American Restaurant,7.1
264,Belmont,40.85727710073896,-73.88845196134805,4baeef6bf964a520cbe23be3,Sake II,40.85426508426721,-73.88461563532414,Japanese Restaurant,7.5
265,Belmont,40.85727710073896,-73.88845196134805,532ce254498e39c679398344,Blue Mediterranean,40.854737458195316,-73.88818989478567,Mediterranean Restaurant,7.0
266,Belmont,40.85727710073896,-73.88845196134805,53ff939c498e6b601dfa3979,San Gennaro Ristorante,40.85403923870889,-73.8888600546815,Italian Restaurant,7.2
267,Belmont,40.85727710073896,-73.88845196134805,5529d964498ec65bfc27ad91,Chipotle Mexican Grill,40.860334588082104,-73.89050734400827,Mexican Restaurant,6.8
268,Belmont,40.85727710073896,-73.88845196134805,4cf9d4d12d80a14383df40d8,Kasike Mofongo House,40.8599293695359,-73.89317656303486,Spanish Restaurant,7.1
269,Belmont,40.85727710073896,-73.88845196134805,55df441b498ef3f9e0c3aa71,House of Antojitos,40.857201785390345,-73.88922836813356,Spanish Restaurant,0
270,Belmont,40.85727710073896,-73.88845196134805,4e4ce1a8bd413c4cc66cebde,Fiesta Bar & Restaurant,40.85732387430153,-73.89079016503416,Restaurant,0
271,Belmont,40.85727710073896,-73.88845196134805,44941e38f964a52081341fe3,Arthur Avenue Cafe,40.854068317744066,-73.8888375888388,Italian Restaurant,5.8
272,Belmont,40.85727710073896,-73.88845196134805,4bf8272db182c9b6b2f9765a,Gian Tina,40.855528,-73.88746,Italian Restaurant,0
273,Belmont,40.85727710073896,-73.88845196134805,4ca27b441ee76dcb950ff1dd,Bernie's Fish 'N' Chips And Restaurant,40.858054633333346,-73.89092347142856,Southern / Soul Food Restaurant,0
274,Belmont,40.85727710073896,-73.88845196134805,5174060fe4b0d8599216494a,Healthy Fresh,40.855355817735074,-73.88692584333556,Restaurant,0
275,Belmont,40.85727710073896,-73.88845196134805,5153431be4b00546840700f1,Dolce Vita,40.855245,-73.887114,Italian Restaurant,0
276,Belmont,40.85727710073896,-73.88845196134805,51a7a0e7498e225cff5eebb2,Rancho Estrella,40.855226,-73.886892,Mexican Restaurant,0
277,Belmont,40.85727710073896,-73.88845196134805,4df519131f6e818dae0657e1,Arthur Ave Fish Market Pasticceria,40.85399,-73.88901,Seafood Restaurant,0
278,Belmont,40.85727710073896,-73.88845196134805,4f0b3929e4b0c3ff86bf0016,3way Restaurant,40.859987295121954,-73.89114041924394,Spanish Restaurant,0
279,Belmont,40.85727710073896,-73.88845196134805,4d15118a816af04d110741c2,Gurra Cafe,40.85388958454132,-73.88896822929381,Mediterranean Restaurant,0
280,Belmont,40.85727710073896,-73.88845196134805,5a5be0a81108ba5892aa3d0d,Çka Ka Qëllu,40.853835,-73.888021,Eastern European Restaurant,0
281,Belmont,40.85727710073896,-73.88845196134805,541c9b35498e2f982d07ba79,Taco Rey Restaurant #2,40.853799010259024,-73.88799385072709,Mexican Restaurant,0
282,Belmont,40.85727710073896,-73.88845196134805,5734d607498eba96da1726e5,JJ Restaurant Sport Bar,40.854349,-73.891077,Spanish Restaurant,0
283,Belmont,40.85727710073896,-73.88845196134805,4d3081e796fe6ea81ad31544,548 Gourmet Deli & Grocery,40.85395265100937,-73.8905317803788,Restaurant,0
284,Belmont,40.85727710073896,-73.88845196134805,4adba246f964a520962921e3,Applebee's Grill + Bar,40.86014004,-73.89111321,American Restaurant,5.5
285,Belmont,40.85727710073896,-73.88845196134805,4cacb18b44a8224bb2c23540,Oriental House,40.85392089865056,-73.89074997188797,Chinese Restaurant,0
286,Belmont,40.85727710073896,-73.88845196134805,4b5b8a7ff964a520c20529e3,No. 1 Lucky Sng,40.85416222788489,-73.88454290260216,Chinese Restaurant,0
287,Spuyten Duyvil,40.88139497727086,-73.91719048210393,4a739e29f964a520f5dc1fe3,Siam Square,40.8787962348852,-73.91670090763066,Thai Restaurant,7.4
288,Spuyten Duyvil,40.88139497727086,-73.91719048210393,52d5d76f498efb1988a86dc2,Empire 19,40.8786458455475,-73.91744214014517,Chinese Restaurant,0
289,Spuyten Duyvil,40.88139497727086,-73.91719048210393,4edeaa092c5b1dfcb9b07738,Empire19,40.878611970819904,-73.91732198083211,Asian Restaurant,0
290,Spuyten Duyvil,40.88139497727086,-73.91719048210393,4cb4ce5455af224bfdee8d7e,Kappock Caffe,40.87856351938448,-73.91733305935344,American Restaurant,4.9
291,North Riverdale,40.90854282950666,-73.90453054908927,4baa9c97f964a52088793ae3,Tokyo House,40.90567203906053,-73.90430870547758,Sushi Restaurant,7.6
292,North Riverdale,40.90854282950666,-73.90453054908927,4b451a29f964a520ad0426e3,Beccofino,40.9054667242996,-73.90042336967397,Italian Restaurant,8.0
293,North Riverdale,40.90854282950666,-73.90453054908927,4b3bdd2cf964a520f57c25e3,Madison's,40.906483057524646,-73.90396530525271,Italian Restaurant,7.0
